Year,Honours List,Order,Level,Award,Name,Citation,County
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Councillor Hugh Hesketh EVANS ,"Leader, Denbighshire County Council. For services to Local Government.",Denbighshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Miss Julia FARRON ,Ballet Dancer and Teacher.  For services to Ballet.,Gloucestershire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Lester FIRKINS ,"Chairman, James Lind Alliance, Strategy and Development.  For services to Medical Research.",Suffolk
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Bridget Mary FISHER ,"President, Chartered Institute of Library and Information Professionals. For services to Libraries.",West Yorkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Tamara FLANAGAN ,"Director of European and Statutory Funding, Community Service Volunteers. For services to the Voluntary and Community Sector.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Gordon FORD ,"Lately Director of Education and Depute Chief Executive, West Lothian Council. For services to Education.",West Lothian
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr James Stephen FOSTER ,"Head of Corporate Real Estate and Sourcing, EMEA, JP Morgan Chase. For services to the Financial Services Industry in Northern Ireland.",Essex
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms June Elizabeth FOSTER ,"Headteacher, Moorside Community Primary School and the Arthur’s Hill Federation, Newcastle Upon Tyne. For services to Education.",Durham
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Thomas Howard Exton FOULKES ,"Lately Director General, Institution of Civil Engineers.  For services to Engineering.",Hampshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Martin John Francis FOWLER ,"Grade B2, Ministry of Defence.",Hampshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Eleanor Anne FREEMAN ,"Consultant in Geriatric Medicine, Royal Gwent Hospital.  For services to Stroke Medicine and Medical Education in Wales.",Cardiff
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Lynn GARVIE ,"Lately Head of Procurement, the Scottish Parliament.",Edinburgh
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Maggie Mary GEE ,Author. For services to Literature.,London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David Alexander GIBSON ,"Senior Lecturer, Enterprise Education, Queen's University Belfast. For services to Higher Education in Northern Ireland.",Antrim
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Jon GIFFORD ,"President, National Coastwatch Institute.  For services to Maritime Safety.",Devon
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Christine Mary GILLIE ,"Head Social Policy Section, House of Commons.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Peter Murray Charles GIMBER ,"Road Safety Manager, Devon County Council.  For services to Local Government.",Devon
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Deborah GLASS ,"Deputy Chair, Independent Police Complaints Commission. For services to Law and Order.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Jean GOLDING ,"Emeritus Professor of Paediatric and Perinatal Epidemiology, University of Bristol.  For services to Medical Science.",Bristol
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Paul GOULD ,"Executive Head Chef, NEC Group, Birmingham.  For services to Hospitality.",West Midlands
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Peter Russell GRACE ,Founder of Ascot Park Polo Club.  For services to Polo.,Berkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Richard John GRAHAM ,"Grade J2, Department for Business, Innovation and Skills.",Devon
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr James GRAZEBROOK ,Entrepreneur. For services to the UK Marine Industry.,Dorset
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Anita GREEN ,"Vice Chair, Board of Trustees, National Society for the Prevention of Cruelty to Children. For services to Children.",East Lothian
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Martyn GREENAWAY ,For public service,Somerset
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Winston James GRIFFITHS ,"Chair, Abertawe Bro Morgannwg University Health Board.  For services to the NHS in Wales.",Bridgend
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr William Alexander Murray GRIGOR ,Film-Maker.  For services to Architecture and to the Film Industry.,Fife
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms June GUINESS ,"Head of Policy, Forensic Science Regulation Unit, Home Office.",West Midlands
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Mohammad HABEEBULLAH JP,For services to the community in Greater Manchester.,Greater Manchester
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Christine HADDOCK ,"Headteacher, Larkspur Community Primary School, Gateshead. For services to Education.",Durham
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Christopher Sandford HALL TD DL,"Chairman, World Horse Welfare. For services to Equine Welfare.",Kent
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr James Stuart HALL ,Sports Broadcaster.  For services to Broadcasting and Charity.,Cheshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Jonathan Lewis HALL ,"Lately Senior Representative, Helmand Province, Department for International Development.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Susan HARDING ,"Lately Programme Manager, Change Programme, Department for Work and Pensions.",Nottinghamshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Anne Shirley HARRISON ,"Head of Specialist Operational Support, National Policing Improvement Agency. For services to Public Protection.",Buckinghamshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Stuart HASZELDINE ,"Professor of Geology, University of Edinburgh. For services to Climate Change Technologies.",Edinburgh
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Raymond Lazare HAZAN ,"President, St Dunstan's. For services to Blind Ex-Service Men and Women.",East Sussex
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Leanne HEDDEN ,"Lately Executive Director for Supporting Delivery, Training and Development Agency for Schools, Department for Education.",Essex
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Lesley HEWSON ,"Lately Chair, National Advisory Council for Children's Mental Health and Psychological Wellbeing. For services to Children.",West Yorkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Irma Verslyn HEYLIGER ,"Chair, Leeds Black Achievers Wings Award. For services to Black and Minority Ethnic people in Leeds, West Yorkshire.",West Yorkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Felicity Mary HILDER ,"Founder, Lymphoma Association.  For charitable services.",Buckinghamshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Robin Mackenzie HODGE ,"Publisher, The List.  For services to Arts and Culture.",Edinburgh
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Christopher John HOWARD ,"Headteacher, Lewis School, Pengam, Caerphilly. For services to Education.",Vale of Glamorgan
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Elizabeth HOWELL ,"Chief Executive, Compaid Trust. For services to the Voluntary Sector in South East England.",East Sussex
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Deirdre HUGHES ,"Lead Consultant, Quality Assurance and Evidence Base at European Lifelong Guidance Policy Network. For services to Career Guidance.",Derbyshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Barbara HULANICKI ,"Founder, Biba. For services to the Fashion Industry.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Catherine Diana HURST ,"Principal, Wigan and Leigh College.  For services to Further Education.",Greater Manchester
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Christopher INMAN ,"Honorary Treasurer, British Fashion Council. For services to the Fashion Industry.",Buckinghamshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Grenville JACKSON ,"Lately Deputy Director, Skills, Higher Education and Lifelong Learning, Welsh Assembly Government.",Shropshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Fiona JEFFERY ,"Chair, World Travel Market. For services to the Tourism Industry.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Gareth Richard JONES ,For public service,Merseyside
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Robert Owen JONES ,"Monitor, Welsh Language Project in Patagonia.  For services to safeguarding the Welsh language in Argentina.",Swansea
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David KAY ,"Chairman, International Fire and Rescue Association.  For services to Fire Prevention and Rescue.",Fife
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Lorraine KELLY ,For services to Charity and the Armed Forces.,Dundee
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Stephen Robert KENNETT ,"Lately Regional Director, Government Office for the West Midlands, Department for Communities and Local Government.",Staffordshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Alan KERBEY ,"For services to Medical Research, Education and to Young People.",Somerset
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Sandra KERR ,"National Director, Race for Opportunity, Business in the Community. For services to Black and Minority Ethnic People.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Andrew KIDD ,"Deputy Head, Kabul Office, Department for International Development.",Kent
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr James Patrick KINGSLAND ,"General Practitioner and President, National Association of Primary Care, Wirral, Merseyside.  For services to General Practice.",Merseyside
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Peter Charles Russell LATCHFORD ,For services to Business and to the community in the West Midlands.,Shropshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Peter LATHAM ,"Chairman, James Latham plc.  For services to the Wood Industry.",Bedfordshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John Albert Thomas LEE ,For services to the Rural Economy.,Devon
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Margaret LIDDY ,"Director of Events and Charities, British Phonographic Industry.  For services to the Music Industry and Charity.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Diana LINSKEY ,"Lately Deputy Director, Department for Environment, Food and Rural Affairs.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Charles Richard LISTER ,Greyhound Trainer.  For services to Greyhound Racing.,Nottinghamshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Jack LIVINGSTONE ,Philanthropist. For charitable services in Greater Manchester.,Cheshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Charles Brooke LONGBOTTOM ,For public and charitable services.,London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Niall LOTHIAN ,"Adjunct Professor, INSEAD. For services to Corporate and Civic Governance in Scotland.",Edinburgh
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Julie Anne LUTHER ,"Clinical Director, HMP Frankland, Ministry of Justice.",Tyne and Wear
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Catrin Myfanwy MABY ,"Chief Executive Officer, Severn Wye Energy Agency. For services to the Environment and to Social Equity.",Gloucestershire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire, Fiona Jane MACGREGOR ,"Head of Affordable Housing, Homes and Communities Agency. For services to Housing.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Gordon Alexander MACKINLAY ,President of the British Association of Paediatric Surgeons.  For services to Paediatric Surgery.,Edinburgh
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Sylvia MAHARAJ ,"Chair of Licensing Committee, Waltham Forest Magistrates' Court. For services to the Administration of Justice.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Christine Margaret MANBY ,"Senior Instructor and Deputy Organiser for South Yorkshire, Women's Royal Voluntary Service. For services to the Voluntary Sector.",South Yorkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Graham MANLY ,"Business Development Director, Gratte Brothers Ltd.  For services to the Building Services Sector.",Surrey
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr William Edward MANN ,"Lately Headteacher, St Hilary School, St Hilary, Penzance, Cornwall. For services to Education.",Cornwall
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Patrick MARSH ,"Head of Employee Relations, Diversity and Equality, UK Border Agency, Home Office.",Surrey
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David Dunbar MAWHINNEY ,"Managing Director, Equiniti-ICS.  For services to the Information and Communications Technology Industry in Northern Ireland.",Antrim
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Amin Mohamed MAWJI ,For public and voluntary service.,London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Fionnuala MCANDREW ,"Director of Children and Executive Director for Social Work, Health and Social Care Board. For services to Healthcare in Northern Ireland.",Armagh
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Fiona MCCOY ,"Ministerial Private Secretary, Northern Ireland Office.",Down
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John MCCRORY ,"Member, Capital for Enterprise Advisory Board.  For services to the Venture Capital Market.",West Midlands
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Anne MCFADDEN ,"Headteacher, St Mirin's Primary School, Glasgow. For services to Education.",Glasgow
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Donald MCGOUGAN ,"Lately Director of Finance, City of Edinburgh Council. For services to Local Government.",Edinburgh
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor James Andrew MCLAUGHLIN ,"Professor, Advanced Functional Materials, University of Ulster.  For services to Research and Economic Development in Northern Ireland.",Belfast
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Ian Gordon MCPHERSON ,"Clinical Psychologist and Director, National Institute for Mental Health. For services to Mental Health.",West Midlands
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Kathleen MCQUILLAN ,"Lately Vice Chair, Parole Board for Scotland. For services to Justice.",Glasgow
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Mary Veronica MEAD ,"Owner, Holt Farms Ltd and Co-Founder, Yeo Valley Organics.  For services to Sustainable Dairy Farming.",Somerset
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Keith MILBURN ,"Head of Court Business Delivery, Crown Prosecution Service.",Hampshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Charles MILLER ,"Proprietor, Charlie Miller Hairdressing Limited. For services to the Hairdressing Industry.",Edinburgh
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Miss Susan Brenda MILLS ,"International Relief and Development Worker, Tearfund. For services to International Development and Disaster Response",Surrey
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Jacqueline Kathleen MINA ,Goldsmith and Jeweller. For services to Art.,Middlesex
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Eileen MONKS ,"Director, Isle of Wight Youth Trust. For services to Young People.",Isle of Wight
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Linda MOORE ,"Group Director and Vice-Principal, Newcastle College.  For services to Further Education.",Tyne and Wear
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Frank MORGAN ,"Vice-Chancellor, Bath Spa University. For services to Higher Education.",Wiltshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Mary Patricia MORGAN ,"Community Nurse, Nottingham.  For services to Primary and Community Nursing.",Nottinghamshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Shelagh MORRIS ,"Allied Health Professions Officer and Occupational Therapist, Department of Health.",North Yorkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Anne Patricia MURDOCH ,"Principal, Newbury College, Berkshire.  For services to Further Education.",Berkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Adrian NEWEY ,"Chief Technical Officer, Red Bull.  For services to Motorsport.",Berkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Frank Antony NEWTON ,For services to Sailing.,Northamptonshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Reverend Wilfred John ORR ,"Minister, Newtownbreda (St John's) Presbyterian Church.  For services to the community in Northern Ireland.",Belfast
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Margaret Ann PAREN ,"Chair, South Downs National Park Authority. For services to the Environment.",Hampshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Hayley PARSONS ,"Founder and Chief Executive, Gocompare.com.  For services to the Economy",Newport
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Robert PARSONS ,Founder and Lately Executive Chairman of Care for the Family. For services to Family Support.,Cardiff
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Andrew Geoffrey PAYNE ,For services to the UK Computer Games Industry.,Wiltshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Nicholas Milne PAYNE ,For services to the Arts and Heritage in the North West.,Cheshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Christopher Mark PEMBERTON ,"Director of National Collections, English Heritage. For services to Heritage.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr David Charles PENCHEON ,"Director, National NHS Sustainability Unit, East of England SHA, Cambridgeshire.  For services to Public Health and the NHS.",Cambridgeshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Susan Joyce PENTECOST ,"Head of Resources Division, UK Export Finance, Export Credits Guarantee Department, Department for Business, Innovation and Skills.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Laura Gay POLLARD ,"Campaign Manager, Risk and Intelligence Directorate, Shipley, HM Revenue and Customs.",West Yorkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David Wilson POSNETT ,"Chairman of Trustees, Holburne Museum, Bath. For services to Museums",Somerset
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Christopher PREDDIE ,For services to Young People in London.,London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Desmond George Michael PRICHARD QFSM,"Chief Fire Officer, East Sussex Fire and Rescue Service. For services to Local Government.",East Sussex
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Roger Ernest PUGH ,"Team Leader, Stakeholder Team, Communications, Department for Work and Pensions.",East Riding of Yorkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Alice Jane Kelly PURNELL ,For services to Transgender People.,East Sussex
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Colin Clifford PYRAH ,"Special Projects Director, Paragon Creative. For services to the UK Heritage Industry.",North Yorkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Miss Shelagh Rosemary RAINEY ,"Chair, Belfast Education and Library Board.  For services to Education in Northern Ireland.",Belfast
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Susan RATCHFORD ,"Chair, Northwards Housing. For services to Local Government in North Manchester.",Greater Manchester
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr William RATHBONE ,Philanthropist. For charitable services.,London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Ian REID ,"Chief Executive, Scottish Sports Futures.  For services to Young People in Scotland.",Glasgow
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John Graham RICHARDSON ,For public service,London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Augustus Beverley Walter RISMAN ,For services to Rugby League.,Cumbria
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Ella RITCHIE ,"Deputy Vice-Chancellor, Newcastle University.  For services to Higher Education.",Tyne and Wear
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Mark RODAWAY ,"Rescue Coordination Centre Manager, H M Coastguard Portland, Maritime and Coastguard Agency, Department for Transport",Dorset
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Arthur John ROW ,"Deputy Pension Centre Manager, International Pension Centre, Pension, Disability and Carers Service, Department for Work and Pensions.",Northumberland
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Susan SANDERSON ,"Chair, Executive Board of the British Dental Association, London.  For services to Dentistry.",Rutland
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Jehangir SAROSH ,"President Emeritus, European Chapter, World Council on Religions for Peace. For Services to Inter-Faith Relations.",Hertfordshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr William Sadler SCOTT ,"Head of Unit, Blood and Transplant Division, Health and Social Care Directorate, Scottish Executive.",Edinburgh
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Miss Amanda SHARP ,"Co-Founder, Frieze Art Fair.  For services to the Visual Arts.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Christopher Thomas SHARRATT ,"Lately  Chief Executive, Sheffield Children's NHS Foundation Trust.  For services to Child Health.",South Yorkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,The Reverend William Alexander SHAW ,"Director, 174 Trust.  For services to the community in North Belfast.",Antrim
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Shirley Angela SHERWOOD ,Botanical Art Curator.  For services to Botanical Art.,London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Lydia Emelda SIMMONS ,"For services to the community in Slough, Berkshire.",Berkshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Stephen James SINGLETON ,"Medical Director and Regional Director of Public Health, NHS North East, Newcastle Upon Tyne.  For services to Public Health.",Tyne and Wear
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Lynn SLINGER ,"Headteacher of Forest Way Special School, Coalville, Leicestershire. For services to Education.",Leicestershire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Matthew SLOTOVER ,"Co-Founder, Frieze Art Fair.  For services to the Visual Arts.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Ronwen SMITH ,"Lately Headteacher, Linden Bridge School, Surrey.  For services to Special Needs Education.",Surrey
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John Whitham STAFFORD ,"Chief Executive, Merseyside Probation Trust.  For services to Ex-Offenders.",Cheshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr John Frederick STAGEMAN ,"Vice President, UK Science Affairs, Astra Zeneca.  For services to the UK Biotechnology Industry.",Cheshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire, Janette STEEL ,Headteacher of Chelsea Children’s Hospital School. For services to Education.,London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Miranda STEVENSON ,"Director, British and Irish Association of Zoos and Aquariums. For services to Wildlife Conservation.",Hampshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Moira Connell STEWART ,Consultant Paediatrician.  For services to Healthcare in Northern Ireland.,Down
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Thomas Jonathan STODDART QPM,"Chief Constable, Durham Constabulary. For services to the Police.",Tyne and Wear
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Roderick Guy STONE ,"Deputy Co-ordinator, Specialist Investigations, Missing Trader Intra-Community, London, HM Revenue and Customs.",Surrey
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Joanne STUART ,"Director, Attrus Ltd and former Chairman, Institute of Directors, Northern Ireland Division.  For services to Business in the community.",Down
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Ian Richard SUMNALL ,"Chief Executive, Arun District Council. For services to Local Government.",West Sussex
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Miss June TAYLOR ,"Chairman, Independent Schools Inspectorate. For services to Education.",London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Amanda THOMPSON ,"Managing Director, Blackpool Pleasure Beach.  For services to the Leisure Park Industry.",Lancashire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Victoria THORNTON ,Founder Open-City.  For services to Architecture.,London
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Anne Lesley TIPPLE ,"National Skills Development Executive, British Chambers of Commerce.  For services to Business Skills Development.",Derbyshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Steven Gregory TUFT ,"Lately Headteacher, The Pines School, Birmingham. For services to Education.",Staffordshire
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Linda Hamilton URQUHART ,"Chairman, Morton Fraser LLP.  For services to Business in Scotland.",Edinburgh
2012,New Year,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Kefin Lloyd WAKEFIELD ,"Head of Economic Development,  Pembrokeshire County Council.  For services to Local Government.",Pembrokeshire
