Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Alan Stewart GILFILLAN ,"Assistant Chief Executive, Scottish Parliament. For public and parliamentary services in Scotland.",Edinburgh,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr James Graham Simpson GILL ,"Lately Forest Management Director, North England Forest District, Forestry Commission England. For services to British Forestry.",Northumberland,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Philippa Jane GLANVILLE ,For services to the Decorative Arts and Arts Heritage.,London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Elizabeth GOODWIN ,"Chief Executive Officer, Waste and Resources Action Programme.  For services to Business Resource Efficiency and the Environment.",Oxfordshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Edwina Constance GRANT ,"Chair, Local Safeguarding Childrenﾒs Board, Solihull Council.  For services to Safeguarding Children and Young People.",Nottinghamshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Sharon Lesley GRAY ,"Headteacher, Netherfield Primary School, Nottingham.  For services to Education.",Nottinghamshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Andrew Stephen GRIFFITHS ,"Lately Headteacher, Ellowes Hall Sports College, Dudley, West Midlands.  For services to Education.",West Midlands,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr James Christopher GURLING ,"Member, Executive Committee, Liberal Democrats. For political service.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Nicholas John HARDING ,"Chair, Sandwell and West Birmingham Clinical Commissioning Group.  For services to Primary Care.",West Midlands,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Keith HARRIS ,For services to the Music Industry.,Berkshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Nicholas John HARTLEY ,For services to Young People.,Buckinghamshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Mark James HARTLEY-KING ,"Corporate Security, Home Office.  For services to the Professional Standards Unit and the Royal Air Force Volunteer Reserve.",Greater Manchester,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Antoinette HARVEY ,"Senior Geoscientist, Oil and Gas Authority.  For services to Energy Development.",Buckinghamshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Peter Terence HARWOOD ,"Lately Chief Conciliator, Advisory, Conciliation and Arbitration Service.  For services to the Economy and Employment Relations.",Bedfordshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Jack HATCH ,"Headteacher, St Bede C of E Primary Academy, Bolton.  For services to Education.",Cheshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Jennifer HAWTHORNE ,"Head of Community Cohesion, Northern Ireland Housing Executive.  For services to Housing.",Belfast,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Linda Beatrice HAYE DL JP,"For services to Education, Criminal Justice and charity in Hertfordshire.",Hertfordshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Ernest HECHT ,"Managing Director, Souvenir Press Ltd.  For services to Publishing and to charity.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr James Anthony HEMPSALL ,"National Support Director, Achieving Two Year Olds (A2YO).  For services to Childcare.",Leicestershire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John Hamilton HENDERSON ,"Executive Headteacher, White Woods Multi Academy Trust, Rotherham. For services to Education.",South Yorkshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Mary HEPBURN ,Consultant Obstetrician and Gynaecologist.  For services to Glasgow Womenﾒs Reproductive Health Service.,Glasgow,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,The Reverend Robert HERRON ,"Lately Chair, Interim Western Education and Library Board.  For services to Education.",Tyrone,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Barry Langford HIGH ,"For services to charity and to the community in Blockley, Gloucestershire.",Gloucestershire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Julia HOBSBAWM ,"Founder, Editorial Intelligence. For services to Business.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Helen Jane HOBSON ,"Senior Social Development Adviser, Department for International Development.  For services to Women in Developing Countries Combating Female Genital Mutilation.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Christopher Gordon HODGE FRENG,"Chief Electrical Engineer, BMT Defence Services Ltd. For services to Royal Navy Engineering.",Somerset,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Andrew HODGSON ,"Chief Executive Officer, SMD Ltd and Deputy Chair, North East Local Enterprise Partnership.  For services to Manufacturing and the North East Economy.",Lancashire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Dorothy Mary HOLFORD ,"Consultant, Aircraft Structural Integrity, QinetiQ. For services to Military Aviation.",Surrey,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Kevin HOLLINS ,"Lately Principal, Knutsford Academy, Cheshire.  For services to Education.",Cheshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Georgetta Elaine HOLLOWAY ,"Director, The Central Learning Partnership Trust and Headteacher, Heath Park Academy, Wolverhampton. For services to Education.",Staffordshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Amy Louise HOLMES ,"Director, Better Regulation, EU and International, Defra. For services to Public Administration.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Emily Victoria HOLZHAUSEN ,"Director of Policy and Public Affairs, Carers UK.  For services to Carers.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Paul John HOOPER JP,"Society Secretary, Royal Bath and West of England Society, Association of Show and Agricultural Organisations. For services to the Agricultural Show Industry.",Somerset,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Perdita Mary HUNT DL,"Director, Watts Gallery.  For services to the Arts.",Surrey,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Clifton John Claude IBBETT ,For services to charity and to the community in Bedfordshire.,Bedfordshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John Robert ILLINGSWORTH ,"Governor, HMP Wymott. For services to HM Prison Service.",Merseyside,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Sally Elizabeth JAECKLE ,"Early Years Services Manager, Bristol City Council and Senior Adviser, South West National Strategies.  For services to Early Years Education.",Bristol,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Cathryn JAMES ,"Chief Executive, Public Concern at Work.  For services to Employment Rights.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Huw Morgan JENKINS ,"Chair, Swansea City Football Club.  For services to Sport in Wales.",West Glamorgan,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr David John JOHNSTON ,For services to the community and to voluntary service in the Built Heritage sector.,Antrim,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Roderick Barrymore Brooke JONES ,"For services to the community in Bognor Regis, West Sussex.",West Sussex,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Anthony KENDALL ,"Chair, London Youth Games.  For services to Youth Sport.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Gillian Dorothey KENNEDY ,Consultant Speech and Language Therapist for Neonates and Paediatrics. For services to Speech and Language.,London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Wesley Albert KERR ,"Lately Chair, London Committee, Heritage Lottery Foundation.  For services to Heritage.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr William James KERR ,"Assistant Chief Constable, Police Service of Northern Ireland.  For services to Policing and the community in Northern Ireland.",Belfast,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Colin Alexander KINNEAR ,For services to the Arts and Education in Worcestershire.,Worcestershire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Lady Elizabeth Janet KITSON ,"For services to the Army Families Federation and to the community in Dartmoor, Devon.",Devon,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Councillor Claire KOBER ,"Leader, Haringey Borough Council.  For services to Local Government.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Desmond Paul LAMBERT ,"Principal, Plumpton College. For services to Land Based Education and Young People.",East Sussex,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Frank James LAMPARD ,For services to Football.,London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Jonathan Stewart LANE ,"Chair, Tennis Foundation. For services to Sport and the Arts.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Shelagh Jane LEGRAVE ,"Principal and Chief Executive, Chichester College. For services to Further Education.",West Sussex,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Marianthi LEONTARIDI ,For public service.,London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Paul Anthony LEWIS ,"Emeritus Professor of Midwifery, Bournemouth University and Chair of the Executive Trustee Board, ALSO UK.  For services to Mothers, Midwives and Maternity Services.",Dorset,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Eileen Teresa LINDSAY ,"Founder, Lindsay Leg Club.  For services to Nursing.",Suffolk,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Margaret LOCKWOOD-CROFT ,"Chair, Marchioness Action Group.  For services to River Safety.",Hampshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Susan Margaret LOMAS DL,For services to Young People through Girlguiding.,Cheshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Miss Judith Ann LOWE ,"Deputy Chair, Construction Industry Training Board. For services to the Construction Industry, particularly Women in Construction.",Warwickshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Hong LU ,For services to the Chinese community in the UK and Community Relations between the UK and China.,East Sussex,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Clare Therese LUKEHURST ,For services to the Anaerobic Digestion Industry.,Kent,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Anita MACDONALD ,"Consultant Paediatric Dietitian, Birmingham Childrenﾒs Hospital NHS Foundation Trust.  For services to Dietetics.",West Midlands,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Averil Mary MACDONALD ,"Professort Emerita, University of Reading. For services to Women in Science and Public Engagement with Science.",Hampshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Deirdre (Dids) MACDONALD ,"Co-Founder and CEO, ACID (Anti Copying in Design). For services to the Design Industry.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Ronald MACDONALD ,"Adam Smith Chair of Political Economy, University of Glasgow.  For services to Economic Policy.",Inverness-shire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Conall Gerald MACLYNN ,"Lately President, Appeals Tribunals Northern Ireland.  For services to Independent Tribunals in Northern Ireland.",Down,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Geoffrey Keggen MADDRELL ,"For services to Business, Industry and to charity.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David Gareth MADGE ,"Lately Director of Legal Services, South Wales Police. For services to Policing.",Swansea,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Angela Mary MAIN THOMPSON ,"Lately Lawyer, Solicitors' Office, HM Revenue and Customs. For services to Legal Work and Taxpayers.",Isle of Man,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Roderick Neil MALONE ,Ministry of Defence. For services to Defence Acquisition.,Bristol,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Thomas MANNION ,"Headteacher, St Aloysius College, Islington.  For services to Education.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Lesley Ann MANVILLE ,Actress. For services to Drama.,London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Roger MARSH ,"Chair, Leeds City Region Local Enterprise Partnership.   For services to Business and the Economy.",West Yorkshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Jonathan MARSHALL ,"General Practitioner, Buckinghamshire.  For services to General Practice.",Buckinghamshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Timothy Fraser MARSHALL ,"Producer, Royal British Legion Festival of Remembrance.  For services to Service and ex-Service Personnel.",Buckinghamshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Nicholas MATTHEW ,Squash Player. For services to Squash.,South Yorkshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Fay MAXTED ,"Chief Executive Officer, The Survivors' Trust. For services to Victims of Rape and Sexual Violence.",Warwickshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Ann Lindsay MAXWELL ,"Founder, Muir Maxwell Trust. For charitable services to the Treatment and Care of Epilepsy in Children.",East Lothian,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Prof Em Roy Robert Alexander MCCONKEY ,For services to people with Intellectual and Developmental Disabilities.,Antrim,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Andrew MCCONNELL ,"For services to Accounting and the community in Huddersfield, West Yorkshire.",West Yorkshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Linda Ann Cross MCDONALD ,"Founder, Malawi Underprivileged Mothers.  For voluntary service to Healthcare in Malawi.",Edinburgh,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr James MCGILLY ,Ministry of Defence. For services to Defence.,Wiltshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Carol Susanne MCGOWAN ,"Clinical Psychologist, Ministry of Defence.  For services to Armed Forces Personnel.",Hampshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John Mark MCLEAN ,"Chief Executive, Fold Housing Association Limited. For services to Housing and the community in Northern Ireland.",Down,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Councillor James MCMAHON ,"Leader, Oldham Council. For services to the community in Oldham.",Greater Manchester,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Lynne Christine MCNICOLL ,"Chair, It's Good 2 Give. For services to Children's Cancer Charities in Scotland.",Edinburgh,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Peter Joseph MCPARTLAND ,"Headteacher, Trinity Special School, London Borough of Barking and Dagenham.  For services to Special Educational Needs.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Vincent Samuel MIDDLETON ,"Chair and Managing Director, Newburgh Engineering Ltd.  For services to Advanced Manufacturing Skills Training.",Derbyshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Peter John MILLICAN ,"Chief Executive and Founder, Kings Place. For services to the Arts.",Northumberland,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Helen Louise MILNER ,"Chief Executive, Tinder Foundation.  For services to Digital Inclusion.",South Yorkshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Steven William MOFFAT ,Television Writer. For services to Drama.,London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Richard Ian MORGAN ,"Deputy Chairman, Wellglade Group. For services to Public Transport and the community in the East Midlands.",Staffordshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Roslyn Louise MORPETH ,"Chief Executive, National Extension College.  For services to Further Education.",Cambridgeshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Emer Marie MURNAGHAN ,"Head of Business Improvement, Graham Construction. For services to the Civil Engineering Profession and Further Education in Northern Ireland.",Tyrone,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr James Nicholas MURRAY WELLS ,For services to Business.,London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Linda Ann NEWSON FBA,"Director, Institute of Latin American Studies, University of London. For services to Latin American Studies.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Gillian May NICHOLLS ,"Deputy Vice-Chancellor, Academic Affairs, University of Surrey. For services to Higher Education.",Kent,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor James Robert NIXON ,For services to Healthcare and to the community in Northern Ireland.,Down,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John (Mark) NODDER ,"Chairman and CEO, Wrights Group. For services to the Economy in Northern Ireland.",Down,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Matthew O'CALLAGHAN ,"Chairman, Melton Mowbray Pork Pie Association. For services to the Food Industry and Small Businesses in Leicestershire.",Leicestershire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Dayo OLUKOSHI ,"Principal, Brampton Manor Academy, East Ham, London. For services to Education.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Councillor Teresa Ann Jude O'NEILL ,"Leader, Bexley Borough Council and Vice Chair and Conservative Group Leader, London Councils. For services to the community and Local Government in London.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Louise O'SULLIVAN ,Ministry of Defence.  For services to Defence.,London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor David Charles PARKER FBA FSA,"Edward Cadbury Professor of Theology, University of Birmingham. For services to Higher Education.",Herefordshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Gillian Marie PARKIN ,"Co-Founder and Managing Director, GGR Group Ltd. For services to Construction.",Buckinghamshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Atul PATHAK ,"Managing Director, Appt Corporation Ltd.  For services to Entrepreneurship.",Buckinghamshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Adrian Philip PENFOLD ,"Head of Planning, British Land and Author, Penfold Review. For services to the Property Industry and public service to Planning.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor John Robert PEPPER ,"Professor of Cardiothoracic, Royal Brompton and Harefield NHS Trust, London.  For services to Heart and Lung Surgery.",Hertfordshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Lady Sarah Anne PIGOT ,For services to the community in the Isle of Wight.,Isle of Wight,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Susan Marguerite PIOTROWSKI ,"Lately Pro Vice-Chancellor (Academic) and Emeritus Professor, Canterbury Christ Church University. For services to Higher Education.",Kent,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Helen PITCHER ,"Chairman, Advanced Boardroom Excellence. For services to Business.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Miss Judith Susan PORTRAIT ,For charitable services.,Cambridgeshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Mary Teresa RAINEY ,For services to Advertising.,London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Margaret RANDLES ,"Co-founder and Director, Busy Bees Group.  For services to Children and Families.",Staffordshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Ian Robert READHEAD QPM,"Director of Information, Association of Chief Police Officers and CEO, ACRO Criminal Records Office.  For services to Policing and Public Protection.",Hampshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Edward John David REDMAYNE ,Actor. For services to Drama.,London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Aldham Edward ROBARTS DL,"Benefactor, Liverpool John Moores University. For services to Higher Education and to the City of Liverpool.",Denbighshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Elizabeth Jane ROBB JP,"Chief Executive, Florence Nightingale Foundation. For services to Nursing and Midwifery.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Susan ROBB ,"National Head of Early Years, 4Children. For services to Children and Families.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Graham John ROBESON ,"Eastern Treasurer, Conservative Party. For voluntary political service.",Norfolk,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Carol Anne ROSATI ,"Founder, Inspire and Aspire and Director, Harvey Nash. For services to Women in Business.",Somerset,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Andrew Cameron SALVESEN DL,For services to Entrepreneurship and philanthropic service to the community in Scotland.,Aberdeenshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr John Hope SANDERSON ,"Director, Cairnhill Structures Ltd.  For services to Business and voluntary service in Lanarkshire.",Lanarkshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Angela Mary SCRUTTON ,"Head of Drugs Legislation, Home Office. For services to Public Protection through Drugs Control.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Nicholas John Elliot SEALY ,For services to charity and to the community in Surrey.,Surrey,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Elizabeth SEERS ,"Headteacher, Heaton School, Stockport.  For services to Children with Special Educational Needs and Disabilities.",Greater Manchester,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David Mark SELLENS ,"Headteacher, Thomas Jones Primary School, Royal Borough of Kensington and Chelsea. For services to Education.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Robert Mark Greenhill SEMPLE ,"President, National Conservative Convention. For political service.",West Yorkshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Thomas John SHARPE ,For political service.,London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Patrick Michael SHEPHERD ,For services to Business and to Charity in York.,North Yorkshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Dr Fiona Marion SIM ,"Adviser, NHS England and Chair, Royal Society for Public Health.  For services to Public Health.",Hertfordshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Alan SIMPSON DL,"Chair of Court, University of Stirling.  For services to Education.",Stirling and Falkirk,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Lady Elise Becket SMITH ,For services to Music.,Oxfordshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Michael Jarvis SMITH ,"Chief Executive, Gen 2 Training Ltd.  For services to Skills Training and voluntary service to the community in Cumbria.",Cumbria,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Richard Brian Ashley STONES ,"For services to Policing and the Business community, particularly in the East Midlands.",Derbyshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mrs Jayne Louise STOREY ,"Benefits and Credits,  Washington, Tyne and Wear, HM Revenue and Customs. For services to Child Benefit Recipients.",Tyne and Wear,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David Charles SURPLUS ,"Director, B9 Energy Group. For services to Renewable Energy, particularly in Northern Ireland.",Antrim,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr William John Gallienne SWAINSON ,"Senior Commissioning Editor, Bloomsbury. For services to Literary Translation.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Miss Angharad Andrea THOMAS ,"Head, Drugs Licensing and Compliance Unit, Home Office.  For services to the UK Pharmaceutical Industry and the Control of Drugs.",London,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Michael Christopher THORNTON ,"Director, Scotland, Energy Saving Trust and Chair, Scottish Power Foundation.   For services to Economic Growth and the Environment.",East Lothian,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Kathyrn Derran TICKELL ,For services to Folk Music.,Northumberland,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Professor Brian John TIGHE ,"Professor of Chemical Engineering, Aston University.  For services to Research in Biomedical Polymers.",West Midlands,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr James Roger TITCOMBE ,"National Adviser on Safety, Care Quality Commission. For services to Patient Safety.",Cumbria,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Jacob Anthony TOMPKINS ,"Managing Director, Waterwise. For services to Water Efficiency.",Surrey,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Ms Jane VASS ,"Head of Public Policy, Age UK.  For services to Financial Services Consumers.",Buckinghamshire,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr Stephen John WADEY ,"Lately Managing Director, MBDA UK.  For services to the UK Defence Sector.",Bristol,
Birthday,2015,Officers of the Order of the British Empire,OBE,Officer of the Order of the British Empire,Mr David Glyndwr WALL ,"Director of Communications, Policy and Strategic Support, Department for Social Development, Northern Ireland Executive. For public service, particularly to Communities.",Antrim,
