New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Prof Ottoline Henrietta Miriam LEYSER FRS,"Professor of Plant Developmental Genetics, University of York.  For services to Plant Science.",North Yorkshire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Dr Nigel Francis LIGHTFOOT ,"Chief Advisor, Health Protection Agency.  For services to Public Health.",Tyne and Wear
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Malcolm LOWE-LAURI ,"Lately Chief Executive, King's College Hospital NHS Foundation Trust.  For services to the NHS.",Cambridgeshire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Derek Anthony LUDLOW MBE DL,"Chairman, Ludlow Group of Companies. For services to Business and to the community in Bedfordshire.",Bedfordshire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mrs Juliet LYON ,"Director, Prison Reform Trust.  For services to the Welfare of Prisoners.",London
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr John MACQUARRIE ,"Lately Deputy Ombudsman, Office of the Assembly Ombudsman, Northern Ireland.  For public and voluntary service.",Antrim
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Clive Andrew MAXWELL ,For public service.,London
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Daniel Francis MCALLISTER ,"Area Manager, East Midlands Region, HM Prison Service, Ministry of Justice.",Leicestershire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Richard John MCCARTHY ,"Director-General of Housing and Planning, Department for Communities and Local Government",Kent
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Dr Ian MCKENZIESMITH OBE,For services to the Arts in Scotland.,Angus
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Colin William MCKERRACHER QPM,"Chief Constable, Grampian Police.  For services to the Police.",Aberdeen
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Francis MCLOUGHLIN ,"Principal, City and Islington College, London.  For services to Further Education.",London
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr David George MOORHOUSE ,"Chair, Lloyds Register. For services to the Maritime Industry.",Kent
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Terence Keith MORGAN ,"Chief Executive, Tube Lines.  For services to Public Transport.",West Midlands
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Leslie Porter MURRAY ,"Chairman, Tidy Northern Ireland and lately Chairman, ARENA Network.  For services to the Environment.",Down
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Ms Gillian Mary NEWTON ,"Chief Executive, Fire Service College, Department for Communities and Local Government.",Leicestershire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Michael William NORGROVE ,"Director of Excise, Stamps and Money Businesses, HM Revenue and Customs.",Essex
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Michael David PARKER ,"Lately Chief Executive Officer, British Nuclear Fuels plc.  For services to the Energy Industry.",London
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Stephen PARKER ,For public service.,Hertfordshire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Councillor David Robert PARSONS ,"Leader, Leicestershire County Council and Chairman, East Midlands Regional Assembly.  For services to Local and Regional Government and to the Voluntary Sector.",Leicestershire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Nicholas Campbell PAUL ,"Chair, Advantage West Midlands.  For services to Business.",Worcestershire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr David Lee PEARSON OBE,For services to Equestrianism and Disabled Sport.,Staffordshire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Prof Courtney PINE OBE,For services to Jazz Music.,East Sussex
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Robert Anthony PLANT ,Singer and Songwriter.  For services to Music.,Worcestershire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Paul John POTTS ,"Executive Chairman, Press Association. For services to Journalism.",London
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr John David PRIEST ,"Deputy Strategic Sourcing Director, Corporate IT, Department for Work and Pensions.  For public and voluntary service.",Lancashire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr David PRINCE ,"Lately Chief Executive, Standards Board for England.  For services to Local Government.",Leicestershire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Prof Martin Charles RAFF FRS,For services to Life Sciences.,London
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Prof Anne-Marie RAFFERTY ,"Dean, Florence Nightingale School of Nursing and Midwifery.  For services to Healthcare.",London
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr David Evan ROBERTS MBE,Swimmer. For services to Disabled Sport.,
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Dr Sue ROBERTS ,Lately National Clinical Director for Diabetes.  For services to Healthcare.,Northumberland
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Prof Thomas Michael ROBERTS ,"Lately Chief Executive, Central Science Laboratory, Department for Environment, Food and Rural Affairs.",North Yorkshire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Dr Michael Gerald Galton SCHLUTER ,For charitable services through the Relationships Foundation and the Jubilee Centre in Cambridge.,Cambridgeshire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Finlay McMillan SCOTT TD,"Chief Executive, General Medical Council.  For public service.",Merseyside
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Ms Deborah Frances SHACKLETON ,"Group Chief Executive, The Riverside Housing Group.  For services to the Housing Sector.",Merseyside
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Prof Isobel Nicol SHARP ,"Lately President, Institute of Chartered Accountants of Scotland and Partner, Deloitte.  For services to the Accountancy Profession.",London
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Charles James Francis SINCLAIR ,"Lately Chief Executive, Daily Mail and General Trust.  For services to the Newspaper Industry.",London
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Dr Indarjit SINGH OBE,"Director, Network of Sikh Organisations (UK).  For services to Inter-Faith and Community Relations.",London
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Andrew Michael SLADE ,"SCS, Ministry of Defence.  For public service.",London
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Ms Priscilla SNOWBALL ,"Chair and Chief Executive, Abbott Mead Vickers Group.  For services to the Advertising Industry.",London
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr David Whitlock TANNER OBE,"Performance Director, GB Rowing Team.  For services to Sport.",Middlesex
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Prof Alexander Allan TEMPLETON ,"Professor of Obstetrics and Gynaecology, University of Aberdeen.  For services to Medicine.",Aberdeen
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Jeremy Jack THOMAS ,Producer. For services to the Film Industry.,London
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mrs Rosemary Teresa THORP ,For services to Education and International Development.,Worcestershire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Robert UPTON ,"Secretary-General, Town Planning Institute.  For public service.",Hampshire
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Lady Marina Alandra VAIZEY ,For services to the Arts.,London
New Year,2009,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr John Esmond George VAUX ,"Lately Speaker's Counsel, House of Commons.",Kent
