Birthday,2012,Knighthoods,Kt,Knight Bachelor,Mr Antony Brian BALDRY ,For Public and Political Service.,Oxfordshire
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Mr Peter BIRKETT ,"Chief Executive, Barnfield College, Luton.  For services to Further Education and the Academy Movement.",Hertfordshire
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Mr Robin BOSHER ,"Lately Headteacher, Fairlawn Primary School, Haseltine Primary School and Kilmorie Primary School, Lewisham.  For services to Education",Kent
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Mr Michael BOYD ,"Artistic Director, Royal Shakespeare Company.  For services to Drama.",Warwickshire
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Mr Kenneth Charles BRANAGH ,For services to Drama and to the community in Northern Ireland.,Berkshire
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Rt Hon Malcolm Gray BRUCE MP,For Public and Political Service.,Aberdeenshire
Birthday,2012,Knighthoods,Kt,Knight Bachelor,His Honour Judge Clive Vernon CALLMAN ,"For services to Law, Education and Charity.",London
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Mr Thomas Anthony CUNNINGHAM ,For Public and Political Service.,Cumbria
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Mr Charles William DUNSTONE ,"Founder and Chairman, Carphone Warehouse Group.  For services to the Mobile Communications Industry and to charity.",London
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Professor Richard John EVANS ,"Regius Professor of History, University of Cambridge and President of Wolfson College, Cambridge.  For services to Scholarship.",Cambridgeshire
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Mr Peter FAHY QPM,"Chief Constable, Greater Manchester Police.  For services to Policing.",Cheshire
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Professor William Timothy GOWERS FRS,"Royal Society Research Professor, Department of Pure Mathematics and Mathematical Statistics, University of Cambridge.  For services to Mathematics.",Cambridgeshire
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Dr William HAUGHEY OBE,For services to Business and Philanthropy.,Glasgow
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Mr Thomas Michael Sydney HUGHES-HALLETT ,"Chief Executive, Marie Curie Cancer Care.  For services to Palliative Care.",London
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Professor Robert Ian LECHLER ,"Vice Principal (Health), King's College London and Executive Director, King's Health Partners.  For services to Academic Medicine",London
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Professor James MCDONALD ,"Principal and Vice-Chancellor, University of Strathclyde.  For services to Education, Engineering and the Economy.",Ayrshire and Arran
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Mr David MCVICAR ,Director.  For services to Opera.,London
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Dr Daniel MOYNIHAN ,"Chief Executive, The Harris Federation of London Schools.  For services to Education.",London
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Mr Brian Walter POMEROY CBE,For services to Financial Inclusion and to the Voluntary Sector.,London
Birthday,2012,Knighthoods,Kt,Knight Bachelor,The Right Honourable George REID ,For services to Scottish Politics and Public Life.,Stirling and Falkirk
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Professor Michael John Howard STERLING ,"For services to Higher Education, Science and Engineering.",Gloucestershire
Birthday,2012,Knighthoods,Kt,Knight Bachelor,Mr Richard Henry Simpson STILGOE OBE DL,Philanthropist.  For charitable services through the Alchemy Foundation.,Surrey
Birthday,2012,Knights Commander of the Order of the Bath,KCB,Knight Commander of the Order of the Bath,Mr Paul Christopher JENKINS QC,"Chief Executive and Permanent Secretary, Treasury Solicitor's Department.",London
Birthday,2012,Companions of the Order of the Bath,CB,Companion of the Order of the Bath,Mr Richard DENNIS OBE,For public service.,London
Birthday,2012,Companions of the Order of the Bath,CB,Companion of the Order of the Bath,Ms Helen EDWARDS CBE,"Director-General, Justice Policy Group, Ministry of Justice.",London
Birthday,2012,Companions of the Order of the Bath,CB,Companion of the Order of the Bath,Mr Richard Paul HATFIELD CBE,"Director-General, International, Strategy and Environment, Department for Transport.",London
Birthday,2012,Companions of the Order of the Bath,CB,Companion of the Order of the Bath,Mr Edgar Frederick JARDINE ,"Interim Chief Executive, Northern Ireland Policing Board.",Down
Birthday,2012,Companions of the Order of the Bath,CB,Companion of the Order of the Bath,Mr Peter Edward LEWIS ,"Chief Executive Officer, Crown Prosecution Service.",London
Birthday,2012,Companions of the Order of the Bath,CB,Companion of the Order of the Bath,Mrs Miriam Catherine ROSEN ,"Lately Her Majesty's Chief Inspector, Ofsted.  For services to Education.",Lancashire
Birthday,2012,Companions of the Order of the Bath,CB,Companion of the Order of the Bath,Mr Alan David SHANNON ,"Permanent Secretary, Department for Employment and Learning, Northern Ireland Executive.",Down
Birthday,2012,Companions of the Order of the Bath,CB,Companion of the Order of the Bath,Professor Leonard Alan WINTERS ,"Lately Chief Economist, Department for International Development.",East Sussex
Birthday,2012,Knights Grand Cross of the Order of the British Empire,GBE,Knight Grand Cross of the Order of the British Empire,Sir (Thomas) John PARKER ,For services to Industry and to the Voluntary Sector.,Devon
Birthday,2012,Dames Commander of the Order of the British Empire,DBE,Dame Commander of the Order of the British Empire,Dr Mary Doreen ARCHER ,"Chair, Cambridge University Hospitals NHS Foundation Trust.  For services to the NHS.",Cambridgeshire
Birthday,2012,Dames Commander of the Order of the British Empire,DBE,Dame Commander of the Order of the British Empire,Ms Zaha HADID CBE,For services to Architecture.,London
Birthday,2012,Dames Commander of the Order of the British Empire,DBE,Dame Commander of the Order of the British Empire,Rt Hon Tessa Jane JOWELL MP,For political and charitable services.,London
Birthday,2012,Dames Commander of the Order of the British Empire,DBE,Dame Commander of the Order of the British Empire,Professor Julia Elizabeth KING CBE,"Vice-Chancellor, Aston University.  For services to Higher Education and Technology.",Cambridgeshire
Birthday,2012,Dames Commander of the Order of the British Empire,DBE,Dame Commander of the Order of the British Empire,Professor Tina LAVENDER ,"Professor of Midwifery, School of Nursing, Midwifery and Social Work, University of Manchester.  For services to Midwifery.",Merseyside
Birthday,2012,Dames Commander of the Order of the British Empire,DBE,Dame Commander of the Order of the British Empire,Miss Lucy Jeanne NEVILLE-ROLFE CMG,"Deputy Chair, British Retail Consortium and Executive Director, Corporate and Legal Affairs, Tesco plc.  For services to Industry and voluntary service.",London
Birthday,2012,Dames Commander of the Order of the British Empire,DBE,Dame Commander of the Order of the British Empire,Mrs Theresa SACKLER ,Philanthropist.  For services to the Arts.,London
Birthday,2012,Dames Commander of the Order of the British Empire,DBE,Dame Commander of the Order of the British Empire,Professor Janet Maureen THORNTON CBE,"Director, European Bioinformatics Institute.  For services to Bioinformatics.",Hertfordshire
Birthday,2012,Knights Commander of the Order of the British Empire,KBE,Knight Commander of the Order of the British Empire,Earl  CADOGAN DL,Philanthropist.  For charitable services.,London
Birthday,2012,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Professor Andreas Ntinou ADAM ,"Professor of Interventional Radiology, St Thomasﾒ Hospital, London.  For services to Interventional Radiology.",London
Birthday,2012,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mrs Lesley-Anne ALEXANDER ,"Chief Executive, Royal National Institute of Blind People and Chair, Association of Chief Executives of Voluntary Organisations.  For services to the Voluntary Sector.",Middlesex
Birthday,2012,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Michael Alexander BAKER ,"Head of Benefits Centres, Benefits Directorate, Department for Work and Pensions.",North Yorkshire
Birthday,2012,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr James Mark BAYLEY ,"Lately Chief Executive, London and Continental Railways Ltd. For services to the Rail Industry.",London
Birthday,2012,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Joshua Adam BERGER ,"President and Managing Director, Warner Bros UK.  For services to the Creative Industries.",London
Birthday,2012,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Michael BERKELEY ,Composer and Broadcaster.  For services to Music.,London
Birthday,2012,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mrs Mary BERRY ,Cookery Writer and Broadcaster.  For services to Culinary Arts.,Buckinghamshire
Birthday,2012,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Dr Irene BISHOP ,"Co-Director, Southwark Schools Learning Partnership and Headteacher, St Saviour's and St Olave's CofE Secondary School.  For services to Education.",London
Birthday,2012,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Tony BURTON ,"Lately Director, Civic Voice.  For services to Planning, Local Government and Communities.",London
Birthday,2012,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Paul Michael CALLAGHAN ,"Chairman, One North East Regional Development Agency.  For services to the North East Region.",Tyne and Wear
Birthday,2012,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr James  Macrae CAMPBELL ,"Director, Energy Development, Department of Energy and Climate Change.",Aberdeenshire
Birthday,2012,Commanders of the Order of the British Empire,CBE,Commander of the Order of the British Empire,Mr Paul Stephen CARROLL ,"Senior Civil Servant, HM Prison Service, Ministry of Justice.",Kent
